QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CITY,STATE,COUNTRY,DEALSIZE
21,74.77,1570.17,3/1/2005 0:00,Resolved,1,3,2005,Planes,84,Madrid,,Spain,Small
34,76.88,2613.92,3/30/2005 0:00,Shipped,1,3,2005,Planes,84,Reims,,France,Small
15,98.84,1482.6,5/10/2005 0:00,Shipped,2,5,2005,Planes,84,Reggio Emilia,,Italy,Small
29,70.87,2055.23,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,60,NYC,NY,USA,Small
46,58.15,2674.9,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,60,Melbourne,Victoria,Australia,Small
30,61.78,1853.4,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,60,Paris,,France,Small
30,49.67,1490.1,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,60,Pasadena,CA,USA,Small
42,51.48,2162.16,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,60,San Francisco,CA,USA,Small
46,61.18,2814.28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,60,Burlingame,CA,USA,Small
25,64.2,1605.0,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,60,Lille,,France,Small
32,65.42,2093.44,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,60,Bergen,,Norway,Small
30,64.81,1944.3,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,60,San Francisco,CA,USA,Small
40,49.67,1986.8,1/12/2004 0:00,Shipped,1,1,2004,Motorcycles,60,Osaka,Osaka,Japan,Small
28,60.57,1695.96,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,60,Melbourne,Victoria,Australia,Small
23,55.72,1281.56,4/3/2004 0:00,Shipped,2,4,2004,Motorcycles,60,Philadelphia,PA,USA,Small
29,61.18,1774.22,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,60,Newark,NJ,USA,Small
34,58.75,1997.5,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,60,Bridgewater,CT,USA,Small
37,63.6,2353.2,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,60,Nantes,,France,Small
20,49.06,981.2,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,60,Cambridge,MA,USA,Small
32,48.46,1550.72,9/27/2004 0:00,Shipped,3,9,2004,Motorcycles,60,Nantes,,France,Small
34,52.09,1771.06,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,60,White Plains,NY,USA,Small
42,52.7,2213.4,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,60,Allentown,PA,USA,Small
38,100.0,5266.04,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,60,NYC,NY,USA,Medium
30,62.16,1864.8,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,60,Minato-ku,Tokyo,Japan,Small
23,49.67,1142.41,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,60,Burlingame,CA,USA,Small
22,53.3,1172.6,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,60,South Brisbane,Queensland,Australia,Small
39,100.0,6981.0,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,60,Boras,,Sweden,Medium
55,55.72,3064.6,4/7/2005 0:00,Shipped,2,4,2005,Motorcycles,60,Paris,,France,Medium
26,100.0,3773.38,1/9/2003 0:00,Shipped,1,1,2003,Vintage Cars,168,Frankfurt,,Germany,Medium
31,100.0,5074.39,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,168,Manchester,,UK,Medium
34,100.0,6483.46,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,168,Melbourne,Victoria,Australia,Medium
41,100.0,7956.46,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,168,Chatswood,NSW,Australia,Large
23,100.0,4230.62,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,168,Brisbane,CA,USA,Medium
48,100.0,7209.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,168,San Francisco,CA,USA,Large
22,100.0,3452.68,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,Bergamo,,Italy,Medium
21,100.0,3047.73,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,San Rafael,CA,USA,Medium
22,100.0,3675.32,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,Glen Waverly,Victoria,Australia,Medium
40,100.0,7492.4,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,168,Madrid,,Spain,Large
50,100.0,9534.5,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,168,Madrid,,Spain,Large
29,100.0,5579.02,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,168,Lyon,,France,Medium
43,100.0,5950.34,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,168,Madrid,,Spain,Medium
24,100.0,3726.0,6/4/2004 0:00,Shipped,2,6,2004,Vintage Cars,168,Strasbourg,,France,Medium
22,100.0,4455.0,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,168,Torino,,Italy,Medium
43,100.0,8272.34,9/3/2004 0:00,Shipped,3,9,2004,Vintage Cars,168,Bergen,,Norway,Large
20,100.0,3577.6,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,Versailles,,France,Medium
25,100.0,3881.25,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,San Rafael,CA,USA,Medium
36,100.0,5797.44,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,Nashua,NH,USA,Medium
24,52.67,1264.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,Manchester,,UK,Small
21,100.0,4815.3,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,Melbourne,Victoria,Australia,Medium
30,100.0,4462.2,12/9/2004 0:00,Shipped,4,12,2004,Vintage Cars,168,Paris,,France,Medium
32,94.79,3033.28,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,168,Pasadena,CA,USA,Medium
21,47.18,990.78,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,168,Madrid,,Spain,Small
26,78.11,2030.86,3/4/2005 0:00,Shipped,1,3,2005,Vintage Cars,168,San Rafael,CA,USA,Small
26,100.0,3157.44,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,132,Philadelphia,PA,USA,Medium
46,100.0,5161.2,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,132,Nantes,,France,Medium
37,100.0,4346.76,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,132,Reims,,France,Medium
27,100.0,3528.36,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,132,North Sydney,NSW,Australia,Medium
23,100.0,3187.8,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,132,Aaarhus,,Denmark,Medium
39,100.0,6023.16,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Bridgewater,CT,USA,Medium
27,100.0,3884.76,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Bergen,,Norway,Medium
38,100.0,4965.84,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Nashua,NH,USA,Medium
27,100.0,4169.88,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,132,NYC,NY,USA,Medium
40,100.0,4910.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,132,Madrid,,Spain,Medium
24,100.0,3231.36,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,132,San Diego,CA,USA,Medium
44,100.0,6853.44,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,132,Strasbourg,,France,Medium
20,100.0,2824.8,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,132,Reggio Emilia,,Italy,Small
39,100.0,4324.32,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,132,Las Vegas,NV,USA,Medium
44,100.0,5052.96,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,132,Gensve,,Switzerland,Medium
22,100.0,3223.44,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,132,Oslo,,Norway,Medium
43,100.0,5278.68,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,132,Madrid,,Spain,Medium
27,100.0,2851.2,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,132,New Bedford,MA,USA,Small
26,64.9,1687.4,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,132,Philadelphia,PA,USA,Small
25,52.32,1308.0,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,132,Reims,,France,Small
49,100.0,6144.6,1/10/2005 0:00,Shipped,1,1,2005,Classic Cars,132,Charleroi,,Belgium,Medium
29,100.0,5127.2,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,132,Madrid,,Spain,Medium
55,100.0,7695.6,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,132,Salzburg,,Austria,Large
27,83.07,2242.89,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,101,Stavern,,Norway,Small
23,100.0,2539.89,3/24/2003 0:00,Shipped,1,3,2003,Vintage Cars,101,Lule,,Sweden,Small
31,90.17,2795.27,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,101,Madrid,,Spain,Small
46,100.0,5545.76,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,101,Chatswood,NSW,Australia,Medium
47,91.18,4285.46,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,101,Singapore,,Singapore,Medium
31,100.0,3329.09,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,101,NYC,NY,USA,Medium
46,100.0,5592.22,11/6/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,South Brisbane,Queensland,Australia,Medium
37,89.15,3298.55,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,Philadelphia,PA,USA,Medium
28,93.21,2609.88,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,Glen Waverly,Victoria,Australia,Small
37,90.17,3336.29,12/5/2003 0:00,Shipped,4,12,2003,Vintage Cars,101,Vancouver,BC,Canada,Medium
49,100.0,5510.05,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,101,Burbank,CA,USA,Medium
24,100.0,2504.4,3/10/2004 0:00,Shipped,1,3,2004,Vintage Cars,101,Cambridge,MA,USA,Small
30,100.0,3525.6,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,101,Madrid,,Spain,Medium
50,88.14,4407.0,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,101,San Jose,CA,USA,Medium
31,96.24,2983.44,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,101,Chatswood,NSW,Australia,Small
46,100.0,5126.24,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,101,Torino,,Italy,Medium
47,100.0,5713.79,9/8/2004 0:00,Shipped,3,9,2004,Vintage Cars,101,Boras,,Sweden,Medium
46,100.0,4613.8,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,Versailles,,France,Medium
37,100.0,3711.1,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,San Rafael,CA,USA,Medium
33,100.0,3524.73,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,Nashua,NH,USA,Medium
31,90.17,2795.27,11/18/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,San Francisco,CA,USA,Small
48,100.0,4814.4,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,Melbourne,Victoria,Australia,Medium
41,87.13,3572.33,12/10/2004 0:00,Shipped,4,12,2004,Vintage Cars,101,San Rafael,CA,USA,Medium
42,100.0,4581.36,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,101,Brickhaven,MA,USA,Medium
41,100.0,4319.76,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,101,San Francisco,CA,USA,Medium
32,45.25,1448.0,3/9/2005 0:00,Shipped,1,3,2005,Vintage Cars,101,North Sydney,NSW,Australia,Small
35,57.46,2011.1,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,62,Stavern,,Norway,Small
28,64.33,1801.24,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,62,San Francisco,CA,USA,Small
46,73.7,3390.2,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,62,Madrid,,Spain,Medium
20,71.2,1424.0,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,62,Chatswood,NSW,Australia,Small
30,49.97,1499.1,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,62,Singapore,,Singapore,Small
48,69.96,3358.08,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,62,NYC,NY,USA,Medium
28,53.72,1504.16,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,Bergamo,,Italy,Small
39,68.08,2655.12,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,Philadelphia,PA,USA,Small
24,51.84,1244.16,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,Glen Waverly,Victoria,Australia,Small
28,67.46,1888.88,12/5/2003 0:00,Shipped,4,12,2003,Vintage Cars,62,Vancouver,BC,Canada,Small
31,58.71,1820.01,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,62,Burbank,CA,USA,Small
45,63.71,2866.95,3/10/2004 0:00,Shipped,1,3,2004,Vintage Cars,62,Cambridge,MA,USA,Small
24,58.09,1394.16,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,62,Madrid,,Spain,Small
49,53.72,2632.28,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,62,San Jose,CA,USA,Small
32,63.08,2018.56,7/16/2004 0:00,Shipped,3,7,2004,Vintage Cars,62,Salzburg,,Austria,Small
43,68.71,2954.53,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,62,Torino,,Italy,Small
37,50.59,1871.83,9/8/2004 0:00,Shipped,3,9,2004,Vintage Cars,62,Boras,,Sweden,Small
24,64.96,1559.04,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,62,Versailles,,France,Small
35,53.72,1880.2,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,62,San Rafael,CA,USA,Small
41,29.87,1224.67,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,Nashua,NH,USA,Small
26,100.0,2979.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,Manchester,,UK,Small
34,64.96,2208.64,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,Melbourne,Victoria,Australia,Small
49,70.58,3458.42,12/10/2004 0:00,Shipped,4,12,2004,Vintage Cars,62,San Rafael,CA,USA,Medium
28,44.21,1237.88,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,62,Brickhaven,MA,USA,Small
40,68.08,2723.2,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,62,San Francisco,CA,USA,Small
37,59.96,2218.52,3/10/2005 0:00,Shipped,1,3,2005,Vintage Cars,62,Graz,,Austria,Small
41,83.44,3421.04,2/17/2003 0:00,Shipped,1,2,2003,Ships,86,Bergamo,,Italy,Medium
21,89.46,1878.66,4/28/2003 0:00,Shipped,2,4,2003,Ships,86,Salzburg,,Austria,Small
40,96.34,3853.6,6/16/2003 0:00,Shipped,2,6,2003,Ships,86,Brickhaven,MA,USA,Medium
46,74.84,3442.64,8/10/2003 0:00,Shipped,3,8,2003,Ships,86,New Bedford,MA,USA,Medium
44,79.14,3482.16,10/6/2003 0:00,Shipped,4,10,2003,Ships,86,Helsinki,,Finland,Medium
41,81.72,3350.52,11/8/2003 0:00,Shipped,4,11,2003,Ships,86,Toulouse,,France,Medium
32,89.46,2862.72,11/14/2003 0:00,Shipped,4,11,2003,Ships,86,London,,UK,Small
46,87.74,4036.04,11/26/2003 0:00,Shipped,4,11,2003,Ships,86,Barcelona,,Spain,Medium
28,100.0,2817.92,1/9/2004 0:00,Shipped,1,1,2004,Ships,86,Los Angeles,CA,USA,Small
49,94.62,4636.38,2/19/2004 0:00,Shipped,1,2,2004,Ships,86,San Diego,CA,USA,Medium
34,98.06,3334.04,7/21/2004 0:00,Shipped,3,7,2004,Ships,86,Bruxelles,,Belgium,Medium
21,98.06,2059.26,8/20/2004 0:00,Shipped,3,8,2004,Ships,86,Tsawassen,BC,Canada,Small
21,96.34,2023.14,9/15/2004 0:00,Shipped,3,9,2004,Ships,86,Munich,,Germany,Small
31,83.44,2586.64,10/14/2004 0:00,Shipped,4,10,2004,Ships,86,Philadelphia,PA,USA,Small
21,94.62,1987.02,11/1/2004 0:00,Shipped,4,11,2004,Ships,86,Cowes,Isle of Wight,UK,Small
25,45.86,1146.5,11/10/2004 0:00,Resolved,4,11,2004,Ships,86,Kobenhavn,,Denmark,Small
28,82.58,2312.24,11/22/2004 0:00,Shipped,4,11,2004,Ships,86,Charleroi,,Belgium,Small
43,64.97,2793.71,12/2/2004 0:00,Shipped,4,12,2004,Ships,86,Madrid,,Spain,Small
22,86.74,1908.28,1/31/2005 0:00,Shipped,1,1,2005,Ships,86,Oulu,,Finland,Small
37,93.01,3441.37,3/1/2005 0:00,Resolved,1,3,2005,Ships,86,Madrid,,Spain,Medium
28,72.26,2023.28,3/30/2005 0:00,Shipped,1,3,2005,Ships,86,Reims,,France,Small
30,74.84,2245.2,4/1/2005 0:00,Shipped,2,4,2005,Ships,86,San Jose,CA,USA,Small
25,100.0,2539.5,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,104,Stavern,,Norway,Small
43,100.0,4818.15,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,104,San Francisco,CA,USA,Medium
30,97.39,2921.7,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,104,Madrid,,Spain,Small
20,90.06,1801.2,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,104,Chatswood,NSW,Australia,Small
26,100.0,2804.36,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,104,Singapore,,Singapore,Small
40,100.0,4900.8,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,104,NYC,NY,USA,Medium
31,89.01,2759.31,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,Bergamo,,Italy,Small
22,100.0,2488.2,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,Philadelphia,PA,USA,Small
23,100.0,2769.89,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,Glen Waverly,Victoria,Australia,Small
30,100.0,3581.4,12/5/2003 0:00,Shipped,4,12,2003,Vintage Cars,104,Vancouver,BC,Canada,Medium
49,100.0,5285.14,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,104,Burbank,CA,USA,Medium
31,100.0,3181.53,3/10/2004 0:00,Shipped,1,3,2004,Vintage Cars,104,Cambridge,MA,USA,Medium
29,100.0,3340.51,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,104,Madrid,,Spain,Medium
37,84.82,3138.34,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,104,San Jose,CA,USA,Medium
38,100.0,4775.08,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,104,Chatswood,NSW,Australia,Medium
29,100.0,3006.43,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,104,Torino,,Italy,Medium
23,100.0,2866.26,9/8/2004 0:00,Shipped,3,9,2004,Vintage Cars,104,Boras,,Sweden,Small
26,85.87,2232.62,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,104,Versailles,,France,Small
38,100.0,4457.02,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,104,San Rafael,CA,USA,Medium
48,47.04,2257.92,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,Nashua,NH,USA,Small
40,39.8,1592.0,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,Manchester,,UK,Small
45,100.0,4948.2,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,Melbourne,Victoria,Australia,Medium
44,100.0,5160.76,12/10/2004 0:00,Shipped,4,12,2004,Vintage Cars,104,San Rafael,CA,USA,Medium
21,94.22,1978.62,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,104,Brickhaven,MA,USA,Small
35,100.0,4288.2,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,104,San Francisco,CA,USA,Medium
29,86.92,2520.68,3/10/2005 0:00,Shipped,1,3,2005,Vintage Cars,104,Graz,,Austria,Small
22,100.0,3065.04,2/11/2003 0:00,Shipped,1,2,2003,Vintage Cars,136,Kobenhavn,,Denmark,Medium
26,100.0,3551.34,4/16/2003 0:00,Shipped,2,4,2003,Vintage Cars,136,Singapore,,Singapore,Medium
41,100.0,5544.02,6/6/2003 0:00,Shipped,2,6,2003,Vintage Cars,136,Madrid,,Spain,Medium
47,100.0,6034.33,8/8/2003 0:00,Shipped,3,8,2003,Vintage Cars,136,San Rafael,CA,USA,Medium
31,100.0,3641.57,9/28/2003 0:00,Shipped,3,9,2003,Vintage Cars,136,Madrid,,Spain,Medium
43,100.0,6930.74,10/21/2003 0:00,Shipped,4,10,2003,Vintage Cars,136,New Bedford,MA,USA,Medium
23,100.0,3675.63,11/7/2003 0:00,Shipped,4,11,2003,Vintage Cars,136,Madrid,,Spain,Medium
28,100.0,3442.04,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,136,New Bedford,MA,USA,Medium
49,100.0,6893.81,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,136,New Haven,CT,USA,Medium
24,100.0,2622.48,1/2/2004 0:00,Shipped,1,1,2004,Vintage Cars,136,Lyon,,France,Small
33,100.0,4417.38,2/18/2004 0:00,Shipped,1,2,2004,Vintage Cars,136,Bruxelles,,Belgium,Medium
22,100.0,3606.02,3/20/2004 0:00,Shipped,1,3,2004,Vintage Cars,136,Cowes,Isle of Wight,UK,Medium
40,100.0,5026.4,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,136,Bruxelles,,Belgium,Medium
43,100.0,6695.53,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,136,San Rafael,CA,USA,Medium
24,100.0,2819.28,9/9/2004 0:00,Shipped,3,9,2004,Vintage Cars,136,Torino,,Italy,Small
32,100.0,3759.04,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,136,Manchester,,UK,Medium
20,100.0,2731.8,10/22/2004 0:00,Shipped,4,10,2004,Vintage Cars,136,Aaarhus,,Denmark,Small
24,69.12,1658.88,11/5/2004 0:00,Shipped,4,11,2004,Vintage Cars,136,Stavern,,Norway,Small
48,100.0,5778.24,11/20/2004 0:00,Shipped,4,11,2004,Vintage Cars,136,Paris,,France,Medium
44,100.0,5191.12,12/2/2004 0:00,Shipped,4,12,2004,Vintage Cars,136,Madrid,,Spain,Medium
28,100.0,3862.88,1/26/2005 0:00,Shipped,1,1,2005,Vintage Cars,136,Minato-ku,Tokyo,Japan,Medium
24,61.52,1476.48,2/22/2005 0:00,Shipped,1,2,2005,Vintage Cars,136,Madrid,,Spain,Small
33,100.0,5273.73,3/23/2005 0:00,Shipped,1,3,2005,Vintage Cars,136,San Rafael,CA,USA,Medium
23,100.0,4556.99,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,169,Madrid,,Spain,Medium
46,100.0,8257.0,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,169,Philadelphia,PA,USA,Large
48,100.0,8209.44,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,169,Paris,,France,Large
25,100.0,3598.5,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,169,Marseille,,France,Medium
22,100.0,3837.24,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,169,NYC,NY,USA,Medium
41,100.0,8331.61,7/4/2003 0:00,Shipped,3,7,2003,Classic Cars,169,Toulouse,,France,Large
34,100.0,4836.5,8/1/2003 0:00,Shipped,3,8,2003,Classic Cars,169,Espoo,,Finland,Medium
32,100.0,5418.88,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,169,North Sydney,NSW,Australia,Medium
21,100.0,3734.01,9/21/2003 0:00,Shipped,3,9,2003,Classic Cars,169,Oulu,,Finland,Medium
20,100.0,3996.4,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,169,Los Angeles,CA,USA,Medium
47,100.0,8754.69,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,169,Singapore,,Singapore,Large
39,100.0,5481.45,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,169,Montreal,Quebec,Canada,Medium
29,100.0,4419.89,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,169,London,,UK,Medium
45,100.0,6324.75,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,169,Bergen,,Norway,Medium
28,100.0,4409.72,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,169,Sevilla,,Spain,Medium
26,100.0,3918.46,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,169,Nashua,NH,USA,Medium
50,100.0,7620.5,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,169,White Plains,NY,USA,Large
48,100.0,8291.04,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,169,Madrid,,Spain,Large
25,100.0,3937.25,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,169,Boston,MA,USA,Medium
40,100.0,5554.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,169,Madrid,,Spain,Medium
43,100.0,6407.86,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,169,Gensve,,Switzerland,Medium
22,100.0,4172.52,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,169,San Rafael,CA,USA,Medium
47,100.0,7083.37,4/12/2004 0:00,Shipped,2,4,2004,Classic Cars,169,Oulu,,Finland,Large
36,100.0,7132.68,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,169,Madrid,,Spain,Large
27,100.0,3657.69,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,169,Singapore,,Singapore,Medium
29,100.0,4812.55,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,169,Reggio Emilia,,Italy,Medium
20,100.0,3928.6,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,169,San Rafael,CA,USA,Medium
42,100.0,6401.22,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,169,Las Vegas,NV,USA,Medium
25,100.0,4191.25,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,169,Allentown,PA,USA,Medium
36,100.0,5852.52,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,169,Gensve,,Switzerland,Medium
21,100.0,2844.87,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,169,NYC,NY,USA,Small
23,100.0,4011.66,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,169,Oslo,,Norway,Medium
37,100.0,7455.87,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,169,Cambridge,MA,USA,Large
48,100.0,8940.96,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,169,Koln,,Germany,Large
25,100.0,4572.25,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,169,Vancouver,BC,Canada,Medium
33,100.0,5700.09,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,169,New Bedford,MA,USA,Medium
27,100.0,3155.49,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,169,NYC,NY,USA,Medium
27,100.0,4170.69,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,169,Philadelphia,PA,USA,Medium
30,100.0,5029.5,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,169,Melbourne,Victoria,Australia,Medium
48,100.0,7396.8,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,169,NYC,NY,USA,Large
